"","l.x","l.y","l.sd","l.lower","l.upper"
"94",3039,291.054673927042,164.441109804035,-31.2499012888665,613.35924914295
"95",3053,291.165286766005,164.420631656711,-31.0991512811485,613.429724813159
"96",3086,291.425806561307,164.372390495019,-30.7440788089305,613.595691931545
"97",3121,291.701791987545,164.321269921855,-30.3678970592908,613.771481034381
"98",3142,291.867223161626,164.290619555137,-30.1423911664424,613.876837489694
"99",3244,292.669033263265,164.141982514778,-29.0492524656995,614.38731899223
"100",3259,292.786706323129,164.120157372153,-28.8888021262912,614.462214772548
"101",3277,292.927832500165,164.093978522681,-28.6963654042903,614.55203040462
"102",3350,293.499264401582,163.98793596977,-27.9170900991676,614.915618902332
"103",3408,293.952231546534,163.903829479132,-27.2992742325642,615.203737325632
"104",3412,293.983436394475,163.898033842224,-27.2567099362833,615.223582725234
"105",3420,294.045832809566,163.88644443646,-27.1715982858954,615.263263905028
"106",3455,294.318608745443,163.835770133336,-26.7995007158956,615.436718206783
"107",3539,294.9718837999,163.714347829734,-25.9082379463794,615.85200554618
"108",3572,295.227990301535,163.66672243683,-25.5587856746515,616.014766277722
"109",3660,295.909453838203,163.539933513804,-24.6288158488535,616.44772352526
"110",3759,296.673504593627,163.397668345618,-23.5859253637848,616.932934551039
"111",3783,296.858313566433,163.363239742282,-23.3336363284403,617.050263461306
"112",3816,297.112160449204,163.315938852471,-22.9870797016396,617.211400600049
"113",3850,297.373377664598,163.267251337387,-22.6304349566816,617.377190285877
"114",3912,297.848871708575,163.178591007473,-21.981166666073,617.678910083222
"115",3920,297.91014629754,163.167162568639,-21.8974923369915,617.717784932072
"116",4039,298.819453699291,162.997480217069,-20.6556075261637,618.294514924746
"117",4152,299.679164819003,162.836906434345,-19.4811717923141,618.83950143032
"118",4248,300.406653364419,162.700918952149,-18.4871477817925,619.300454510631
"119",4259,300.489841512209,162.685362460071,-18.3734689095312,619.353151933948
"120",4276,300.618336149857,162.661330936231,-18.1978724851558,619.434544784871
"121",4305,300.837339704061,162.620364994733,-17.8985756856151,619.573255093737
"122",4350,301.176689823702,162.556869843276,-17.4347750691189,619.788154716522
"123",4409,301.620723542163,162.473755312624,-16.8278368705801,620.069283954907
"124",4412,301.643274439381,162.469533250007,-16.7970107306318,620.083559609394
"125",4420,301.703397333914,162.458276361633,-16.7148243348867,620.121619002714
"126",4489,302.221181546682,162.361303525705,-16.0069733637008,620.449336457064
"127",4543,302.625432008132,162.285559820075,-15.4542652392146,620.705129255478
"128",4614,303.155643483293,162.186170280692,-14.7292502668644,621.04053723345
"129",4616,303.170557536049,162.183373872399,-14.7088552538533,621.049970325951
"130",4665,303.535583378579,162.114918577034,-14.2096570324063,621.280823789565
"131",4768,304.300568292933,161.971380193171,-13.1633368856816,621.764473471547
"132",4776,304.359852977132,161.960251982831,-13.0822409092165,621.801946863481
"133",4810,304.61160071069,161.912990084486,-12.7378598549022,621.961061276283
"134",4989,305.931292547331,161.665058684353,-10.9322224740009,622.794807568662
"135",5026,306.202881178667,161.613998368539,-10.5605556236691,622.966317981003
"136",5043,306.32752713807,161.5905600208,-10.3899705026983,623.045024778839
"137",5087,306.649736059098,161.529960031254,-9.94898560215893,623.248457720355
"138",5116,306.86178178269,161.49006975822,-9.65875494342231,623.382318508802
"139",5216,307.591023037008,161.352827637608,-8.66051913270252,623.842565206719
"140",5229,307.685601720692,161.335021715962,-8.53104084259377,623.902244283978
"141",5268,307.969029588707,161.281653316195,-8.14301091103528,624.08107008845
"142",5310,308.273741822854,161.224262758341,-7.72581318349427,624.273296829203
"143",5355,308.599622133642,161.162868961635,-7.27960103116197,624.478845298446
"144",5489,309.566349943823,160.980645435011,-5.95571510879796,625.088414996445
"145",5543,309.95436705278,160.907465468565,-5.42426526560706,625.332999371167
"146",5616,310.477478265798,160.808770628722,-4.70771216649712,625.662668698092
"147",5729,311.283970310769,160.656530743347,-3.60282994619143,626.17077056773
"148",5768,311.561395623111,160.604139708656,-3.22271820585564,626.345509452077
"149",5808,311.845441677101,160.550486866763,-2.83351258175509,626.524395935956
"150",5810,311.859630865035,160.547806398833,-2.81406967667766,626.533331406747
"151",5814,311.888005491079,160.542446085186,-2.77518883588573,626.551199818043
"152",5855,312.178556924494,160.487550783491,-2.37704261114771,626.734156460136
"153",5950,312.849761186873,160.360691555209,-1.45719426133644,627.156716635082
"154",5989,313.124486966958,160.308749748861,-1.08066254081029,627.329636474726
"155",6043,313.504084983057,160.23696309174,-0.56036267675421,627.568532642867
"156",6048,313.539186380124,160.230324004938,-0.512248669554992,627.590621429804
"157",6065,313.658472021433,160.207761057974,-0.348739652195775,627.665683695062
"158",6175,314.428107814249,160.062138834219,0.706315699180493,628.149899929317
"159",6186,314.504860141539,160.047612351391,0.811539932813446,628.198180350264
"160",6196,314.57460158554,160.034412122496,0.907153825448461,628.242049345631
"161",6229,314.804522478271,159.990889715312,1.2223786362589,628.386666320283
"162",6291,315.235555971465,159.909280099789,1.81336697587938,628.657744967051
"163",6314,315.395143216545,159.879058807165,2.0321879545013,628.758098478589
"164",6351,315.65151524408,159.830502658481,2.38373003345782,628.919300454703
"165",6433,316.218126009385,159.723159901829,3.16073260180121,629.27551941697
"166",6438,316.252605542659,159.716626617107,3.20801737312956,629.297193712188
"167",6450,316.335323589853,159.700952382864,3.32145691943867,629.349190260266
"168",6456,316.376665225269,159.693118258777,3.37815343806568,629.375177012472
"169",6495,316.645103048547,159.642245183262,3.74630248935381,629.543903607739
"170",6567,317.139390381812,159.548548454548,4.42423541089767,629.854545352726
"171",6696,318.020787189481,159.381403854437,5.63323563478451,630.408338744177
"172",6729,318.245391453994,159.338797359657,5.94134862906719,630.549434278921
"173",6762,318.469640486877,159.29625295919,6.24898468686479,630.69029628689
"174",6768,318.510374830994,159.288524300912,6.30486720120672,630.715882460781
"175",6770,318.523950331601,159.285948539356,6.32349119446184,630.724409468739
"176",6878,319.25508296584,159.147198692304,7.32657352892352,631.183592402756
"177",6904,319.430524972464,159.11389648631,7.56728785929545,631.293762085632
"178",6950,319.740377689066,159.055073337268,7.99243394802153,631.488321430111
"179",6995,320.042819835392,158.99764827526,8.40742921588202,631.678210454902
"180",7196,321.385546039207,158.742604222372,10.2500417633584,632.521050315056
"181",7229,321.604710468736,158.700960534478,10.5508278211592,632.658593116312
"182",7262,321.823511534987,158.659382053592,10.8511227099466,632.795900360028
"183",7270,321.876499435926,158.649312265084,10.9238473963626,632.82915147549
"184",7275,321.909606010424,158.643020600769,10.9692856329164,632.849926387931
"185",7322,322.220398974752,158.583952548527,11.3958519796394,633.044945969864
"186",7362,322.48432068879,158.533786960596,11.7580982460205,633.210543131559
"187",7374,322.563392522702,158.518756188091,11.8666303940445,633.26015465136
"188",7415,322.833189583179,158.467467073079,12.2369541199452,633.429425046414
"189",7450,323.063056715311,158.423764728523,12.5524778474057,633.573635583216
"190",7495,323.35799354004,158.367686105381,12.9573287734932,633.758658306587
"191",7546,323.691428660351,158.304280693272,13.4150385015368,633.967818819164
"192",7729,324.880612753293,158.07809377404,15.0475489561748,634.713676550411
"193",7775,325.177740184254,158.021567234177,15.455468405266,634.900011963241
"194",7778,325.197092952078,158.017885347432,15.4820376711102,634.912148233045
"195",7863,325.74414126911,157.913801620989,16.2330900919706,635.255192446249
"196",7874,325.814754776327,157.90036543736,16.3300385191018,635.299471033552
"197",7899,325.975085503887,157.869857291815,16.5501652119306,635.400005795844
"198",7950,326.301493899384,157.807744325184,16.9983150220228,635.604672776745
"199",7973,326.448404690492,157.779787055003,17.2000220626866,635.696787318297
"200",8046,326.913477792593,157.691278349776,17.838572227032,635.988383358154
"201",8086,327.167531078389,157.642926300647,18.1873955291202,636.147666627657
"202",8117,327.364041138914,157.605524802483,18.4572125260462,636.270869751781
"203",8129,327.440020066302,157.59106356972,18.5615354696512,636.318504662953
"204",8210,327.951569151437,157.493695929937,19.2639251287596,636.639213174114
"205",8264,328.291332748124,157.429022970547,19.7304477258521,636.852217770395
"206",8275,328.36041911593,157.415872372428,19.8253092659712,636.895528965888
"207",8292,328.467105819421,157.395564419102,19.9717995579806,636.962412080862
"208",8374,328.980292167495,157.297877009662,20.6764532285575,637.284131106433
"209",8383,329.0364740083,157.287182405528,20.7535964934651,637.319351523135
"210",8399,329.136282649242,157.268183094812,20.8906437834095,637.381921515074
"211",8450,329.453822472082,157.207736822209,21.3266583005533,637.580986643611
"212",8550,330.073790877567,157.089721096105,22.1779375292012,637.969644225933
"213",8753,331.32144248705,156.852233210247,23.8910653949668,638.751819579134
"214",8764,331.388630835396,156.839444891804,23.9833188474596,638.793942823333
"215",8775,331.455776036249,156.826664900842,24.0755128305989,638.8360392419
"216",8792,331.559460977286,156.806930403647,24.2178773861387,638.901044568433
"217",8883,332.112724215101,156.701632520668,24.9775244745923,639.24792395561
"218",8899,332.209694824477,156.683177994006,25.1106659562262,639.308723692729
"219",8950,332.518175664203,156.624473252864,25.5342080885898,639.502143239816
"220",9058,333.16834123209,156.500758637395,26.4268543027961,639.909828161385
"221",9119,333.533704903828,156.43124601466,26.9284627150935,640.138947092562
"222",9253,334.331574195045,156.279474633649,28.0238039130934,640.639344476997
"223",9264,334.396781211032,156.267072789037,28.1133185445186,640.680243877545
"224",9275,334.46194417601,156.254679630069,28.202772101074,640.721116250946
"225",9310,334.668987587712,156.215304727038,28.4869903227162,640.850984852707
"226",9383,335.099382419195,156.133464268699,29.0777924525447,641.120972385845
"227",9558,336.123201211012,155.93884880104,30.4830575609741,641.763344861051
"228",9619,336.477427181957,155.871539058763,30.9692106267815,641.985643737132
"229",9639,336.593267828649,155.849530079717,31.1281888724034,642.058346784894
"230",9718,337.049391686036,155.762884503968,31.7541380582579,642.344645313814
"231",9721,337.066667278635,155.759603308784,31.7778447934174,642.355489763852
"232",9753,337.250729610665,155.724647040837,32.030421410625,642.471037810705
"233",9764,337.313912019839,155.712649088388,32.1171198065991,642.510704233079
"234",9810,337.577636653548,155.662576919552,32.478985891227,642.67628741587
"235",9952,338.386743400608,155.509031869044,33.5890409372821,643.184445863933
"236",9982,338.556718629595,155.476790223287,33.822209791952,643.291227467238
"237",10077,339.092767797037,155.375143877775,34.5574857965987,643.628049797475
"238",10119,339.328692225908,155.330423935249,34.8810613128198,643.776323138997
"239",10139,339.440808142584,155.309175663098,35.034823842912,643.846792442256
"240",10206,339.815322131873,155.238214073177,35.5484225484458,644.0822217153
"241",10218,339.88222483801,155.225540268265,35.6401659122094,644.12428376381
"242",10266,340.149306920348,155.174953348823,36.0063983566553,644.292215484041
"243",10452,341.176293341009,154.980558153379,37.4143993603852,644.938187321632
"244",10577,341.859409901766,154.851361410174,38.3507415378255,645.368078265706
"245",10619,342.087670676287,154.808210283794,38.6635785200506,645.511762832523
"246",10639,342.196143134698,154.787707746761,38.812235951047,645.580050318349
"247",10680,342.418062415564,154.745769369803,39.1163544507494,645.719770380378
"248",10706,342.558479278021,154.7192381496,39.3087725048038,645.808186051237
"249",10718,342.623205388788,154.707009658444,39.3974664582379,645.848944319339
"250",10841,343.283682466256,154.582273352612,40.3024266951379,646.264938237375
